"ICD-10-PCS" "ICD-10-PCS-label" "ICD-10-PCS-category" "Classification"
"02124AC" "Bypass 3 Cor Art from Thor Art w Autol Art, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02L70ZK" "Occlusion of Left Atrial Appendage, Open Approach" "Other non-OR therapeutic cardiovascular procedures" "ACSCARP"
"02124AF" "Bypass 3 Cor Art from Abd Art w Autol Art, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02L73CK" "Occlusion of LAA with Extralum Dev, Perc Approach" "Other non-OR therapeutic cardiovascular procedures" "ACSCARP"
"02124AW" "Bypass 3 Cor Art from Aorta w Autol Art, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02L73DK" "Occlusion of LAA with Intralum Dev, Perc Approach" "Other non-OR therapeutic cardiovascular procedures" "ACSCARP"
"02124D4" "Bypass 3 Cor Art from Cor V w Intralum Dev, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02L73ZK" "Occlusion of Left Atrial Appendage, Percutaneous Approach" "Other non-OR therapeutic cardiovascular procedures" "ACSCARP"
"02124J3" "Bypass 3 Cor Art from Cor Art w Synth Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02L74CK" "Occlusion of LAA with Extralum Dev, Perc Endo Approach" "Other non-OR therapeutic cardiovascular procedures" "ACSCARP"
"02124J8" "Bypass 3 Cor Art from R Int Mammary w Synth Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02L74DK" "Occlusion of LAA with Intralum Dev, Perc Endo Approach" "Other non-OR therapeutic cardiovascular procedures" "ACSCARP"
"02124J9" "Bypass 3 Cor Art from L Int Mammary w Synth Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02L74ZK" "Occlusion of Left Atrial Appendage, Perc Endo Approach" "Other non-OR therapeutic cardiovascular procedures" "ACSCARP"
"02124JC" "Bypass 3 Cor Art from Thor Art w Synth Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LQ0CZ" "Occlusion of R Pulm Art with Extralum Dev, Open Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02124JF" "Bypass 3 Cor Art from Abd Art w Synth Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LQ0DZ" "Occlusion of R Pulm Art with Intralum Dev, Open Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02124JW" "Bypass 3 Cor Art from Aorta w Synth Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LQ0ZZ" "Occlusion of Right Pulmonary Artery, Open Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02124K3" "Bypass 3 Cor Art from Cor Art w Nonaut Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LQ3CZ" "Occlusion of R Pulm Art with Extralum Dev, Perc Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02124K8" "Bypass 3 Cor Art from R Int Mammary w Nonaut Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LQ3DZ" "Occlusion of R Pulm Art with Intralum Dev, Perc Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02124K9" "Bypass 3 Cor Art from L Int Mammary w Nonaut Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LQ3ZZ" "Occlusion of Right Pulmonary Artery, Percutaneous Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02124KC" "Bypass 3 Cor Art from Thor Art w Nonaut Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LQ4CZ" "Occlusion R Pulm Art w Extralum Dev, Perc Endo" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02124KF" "Bypass 3 Cor Art from Abd Art w Nonaut Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LQ4DZ" "Occlusion R Pulm Art w Intralum Dev, Perc Endo" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02124KW" "Bypass 3 Cor Art from Aorta w Nonaut Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LQ4ZZ" "Occlusion of Right Pulmonary Artery, Perc Endo Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02124Z3" "Bypass 3 Cor Art from Cor Art, Perc Endo Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LR0CZ" "Occlusion of L Pulm Art with Extralum Dev, Open Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02124Z8" "Bypass 3 Cor Art from R Int Mammary, Perc Endo Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LR0DZ" "Occlusion of L Pulm Art with Intralum Dev, Open Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02124Z9" "Bypass 3 Cor Art from L Int Mammary, Perc Endo Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LR0ZT" "Occlusion of Ductus Arteriosus, Open Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02124ZC" "Bypass 3 Cor Art from Thor Art, Perc Endo Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LR0ZZ" "Occlusion of Left Pulmonary Artery, Open Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02124ZF" "Bypass 3 Cor Art from Abd Art, Perc Endo Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LR3CZ" "Occlusion of L Pulm Art with Extralum Dev, Perc Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02LR3DZ" "Occlusion of L Pulm Art with Intralum Dev, Perc Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02LR3ZZ" "Occlusion of Left Pulmonary Artery, Percutaneous Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02LR4CZ" "Occlusion L Pulm Art w Extralum Dev, Perc Endo" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"021308C" "Bypass 4+ Cor Art from Thor Art w Zooplastic, Open" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LR4DZ" "Occlusion L Pulm Art w Intralum Dev, Perc Endo" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"021308F" "Bypass 4+ Cor Art from Abd Art w Zooplastic, Open" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LR4ZZ" "Occlusion of Left Pulmonary Artery, Perc Endo Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"021308W" "Bypass 4+ Cor Art from Aorta with Zooplastic, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02LS0ZZ" "Occlusion of Right Pulmonary Vein, Open Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02LT0ZZ" "Occlusion of Left Pulmonary Vein, Open Approach" "Other OR procedures on vessels other than head and neck" "ACSCARP"
"02N00ZZ" "Release Coronary Artery, One Artery, Open Approach" "Other OR heart procedures" "ACSCARP"
"02N03ZZ" "Release Coronary Artery, One Artery, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"021309C" "Bypass 4+ Cor Art from Thor Art with Autol Vn, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N04ZZ" "Release Coronary Artery, One Artery, Perc Endo Approach" "Other OR heart procedures" "ACSCARP"
"021309F" "Bypass 4+ Cor Art from Abd Art with Autol Vn, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"021309W" "Bypass 4+ Cor Art from Aorta with Autol Vn, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N13ZZ" "Release Coronary Artery, Two Arteries, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"02130A3" "Bypass 4+ Cor Art from Cor Art with Autol Art, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N14ZZ" "Release Coronary Artery, Two Arteries, Perc Endo Approach" "Other OR heart procedures" "ACSCARP"
"02130A8" "Bypass 4+ Cor Art from R Int Mammary w Autol Art, Open" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N20ZZ" "Release Coronary Artery, Three Arteries, Open Approach" "Other OR heart procedures" "ACSCARP"
"02130A9" "Bypass 4+ Cor Art from L Int Mammary w Autol Art, Open" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N23ZZ" "Release Coronary Artery, Three Arteries, Perc Approach" "Other OR heart procedures" "ACSCARP"
"02130AC" "Bypass 4+ Cor Art from Thor Art w Autol Art, Open" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N24ZZ" "Release Coronary Artery, Three Arteries, Perc Endo Approach" "Other OR heart procedures" "ACSCARP"
"02130AF" "Bypass 4+ Cor Art from Abd Art with Autol Art, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N30ZZ" "Release 4+ Cor Art, Open Approach" "Other OR heart procedures" "ACSCARP"
"02130AW" "Bypass 4+ Cor Art from Aorta with Autol Art, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N33ZZ" "Release 4+ Cor Art, Perc Approach" "Other OR heart procedures" "ACSCARP"
"02130J3" "Bypass 4+ Cor Art from Cor Art with Synth Sub, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N34ZZ" "Release 4+ Cor Art, Perc Endo Approach" "Other OR heart procedures" "ACSCARP"
"02130J8" "Bypass 4+ Cor Art from R Int Mammary w Synth Sub, Open" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N50ZZ" "Release Atrial Septum, Open Approach" "Other OR heart procedures" "ACSCARP"
"02130J9" "Bypass 4+ Cor Art from L Int Mammary w Synth Sub, Open" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N53ZZ" "Release Atrial Septum, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"02130JC" "Bypass 4+ Cor Art from Thor Art w Synth Sub, Open" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N54ZZ" "Release Atrial Septum, Percutaneous Endoscopic Approach" "Other OR heart procedures" "ACSCARP"
"02130JF" "Bypass 4+ Cor Art from Abd Art with Synth Sub, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N90ZZ" "Release Chordae Tendineae, Open Approach" "Other OR heart procedures" "ACSCARP"
"02130JW" "Bypass 4+ Cor Art from Aorta with Synth Sub, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N93ZZ" "Release Chordae Tendineae, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"02130K3" "Bypass 4+ Cor Art from Cor Art w Nonaut Sub, Open" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02N94ZZ" "Release Chordae Tendineae, Percutaneous Endoscopic Approach" "Other OR heart procedures" "ACSCARP"
"02130K8" "Bypass 4+ Cor Art from R Int Mammary w Nonaut Sub, Open" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02ND0ZZ" "Release Papillary Muscle, Open Approach" "Other OR heart procedures" "ACSCARP"
"02130K9" "Bypass 4+ Cor Art from L Int Mammary w Nonaut Sub, Open" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02ND3ZZ" "Release Papillary Muscle, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"02130KC" "Bypass 4+ Cor Art from Thor Art w Nonaut Sub, Open" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02ND4ZZ" "Release Papillary Muscle, Percutaneous Endoscopic Approach" "Other OR heart procedures" "ACSCARP"
"02130KF" "Bypass 4+ Cor Art from Abd Art w Nonaut Sub, Open" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02NF0ZZ" "Release Aortic Valve, Open Approach" "Heart valve procedures" "ACSCARP"
"02130KW" "Bypass 4+ Cor Art from Aorta with Nonaut Sub, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02NF3ZZ" "Release Aortic Valve, Percutaneous Approach" "Heart valve procedures" "ACSCARP"
"02130Z3" "Bypass 4+ Cor Art from Cor Art, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02NF4ZZ" "Release Aortic Valve, Percutaneous Endoscopic Approach" "Heart valve procedures" "ACSCARP"
"02130Z8" "Bypass 4+ Cor Art from R Int Mammary, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02NG0ZZ" "Release Mitral Valve, Open Approach" "Heart valve procedures" "ACSCARP"
"02130Z9" "Bypass 4+ Cor Art from L Int Mammary, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02NG3ZZ" "Release Mitral Valve, Percutaneous Approach" "Heart valve procedures" "ACSCARP"
"02130ZC" "Bypass 4+ Cor Art from Thor Art, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02NG4ZZ" "Release Mitral Valve, Percutaneous Endoscopic Approach" "Heart valve procedures" "ACSCARP"
"02130ZF" "Bypass 4+ Cor Art from Abd Art, Open Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02NH0ZZ" "Release Pulmonary Valve, Open Approach" "Heart valve procedures" "ACSCARP"
"02NH3ZZ" "Release Pulmonary Valve, Percutaneous Approach" "Heart valve procedures" "ACSCARP"
"02133D4" "Bypass 4+ Cor Art from Cor V w Intralum Dev, Perc" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02NH4ZZ" "Release Pulmonary Valve, Percutaneous Endoscopic Approach" "Heart valve procedures" "ACSCARP"
"02NJ0ZZ" "Release Tricuspid Valve, Open Approach" "Heart valve procedures" "ACSCARP"
"02NJ3ZZ" "Release Tricuspid Valve, Percutaneous Approach" "Heart valve procedures" "ACSCARP"
"02NJ4ZZ" "Release Tricuspid Valve, Percutaneous Endoscopic Approach" "Heart valve procedures" "ACSCARP"
"02NK0ZZ" "Release Right Ventricle, Open Approach" "Other OR heart procedures" "ACSCARP"
"021348C" "Bypass 4+ Cor Art from Thor Art w Zooplastic, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02NK3ZZ" "Release Right Ventricle, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"021348F" "Bypass 4+ Cor Art from Abd Art w Zooplastic, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02NK4ZZ" "Release Right Ventricle, Percutaneous Endoscopic Approach" "Other OR heart procedures" "ACSCARP"
"021348W" "Bypass 4+ Cor Art from Aorta w Zooplastic, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02NL0ZZ" "Release Left Ventricle, Open Approach" "Other OR heart procedures" "ACSCARP"
"02NL3ZZ" "Release Left Ventricle, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"02NL4ZZ" "Release Left Ventricle, Percutaneous Endoscopic Approach" "Other OR heart procedures" "ACSCARP"
"02NM0ZZ" "Release Ventricular Septum, Open Approach" "Other OR heart procedures" "ACSCARP"
"021349C" "Bypass 4+ Cor Art from Thor Art w Autol Vn, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02NM3ZZ" "Release Ventricular Septum, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"021349F" "Bypass 4+ Cor Art from Abd Art w Autol Vn, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02NM4ZZ" "Release Ventricular Septum, Percutaneous Endoscopic Approach" "Other OR heart procedures" "ACSCARP"
"021349W" "Bypass 4+ Cor Art from Aorta w Autol Vn, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PA0MZ" "Removal of Cardiac Lead from Heart, Open Approach" "Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator" "ACSCARP"
"02134A3" "Bypass 4+ Cor Art from Cor Art w Autol Art, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PA0NZ" "Removal of Intracardiac Pacemaker from Heart, Open Approach" "Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator" "ACSCARP"
"02134A8" "Bypass 4+ Cor Art from R Int Mammary w Autol Art, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PA0QZ" "Removal of Implant Heart Assist from Heart, Open Approach" "Other OR heart procedures" "ACSCARP"
"02134A9" "Bypass 4+ Cor Art from L Int Mammary w Autol Art, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PA0RS" "Removal of Bivent Ext Heart Assist from Heart, Open Approach" "Other OR heart procedures" "ACSCARP"
"02134AC" "Bypass 4+ Cor Art from Thor Art w Autol Art, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PA0RZ" "Removal of Ext Heart Assist from Heart, Open Approach" "Other OR heart procedures" "ACSCARP"
"02134AF" "Bypass 4+ Cor Art from Abd Art w Autol Art, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PA3MZ" "Removal of Cardiac Lead from Heart, Percutaneous Approach" "Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator" "ACSCARP"
"02134AW" "Bypass 4+ Cor Art from Aorta w Autol Art, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PA3QZ" "Removal of Implant Heart Assist from Heart, Perc Approach" "Other OR heart procedures" "ACSCARP"
"02134D4" "Bypass 4+ Cor Art from Cor V w Intralum Dev, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PA3RS" "Removal of Bivent Ext Heart Assist from Heart, Perc Approach" "Other OR heart procedures" "ACSCARP"
"02134J3" "Bypass 4+ Cor Art from Cor Art w Synth Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PA3RZ" "Removal of Ext Heart Assist from Heart, Perc Approach" "Other OR heart procedures" "ACSCARP"
"02134J8" "Bypass 4+ Cor Art from R Int Mammary w Synth Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PA4MZ" "Removal of Cardiac Lead from Heart, Perc Endo Approach" "Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator" "ACSCARP"
"02134J9" "Bypass 4+ Cor Art from L Int Mammary w Synth Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PA4NZ" "Removal of Intracard Pacer from Heart, Perc Endo Approach" "Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator" "ACSCARP"
"02134JC" "Bypass 4+ Cor Art from Thor Art w Synth Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PA4QZ" "Remove Implant Heart Assist from Heart, Perc Endo" "Other OR heart procedures" "ACSCARP"
"02134JF" "Bypass 4+ Cor Art from Abd Art w Synth Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PA4RS" "Remove Bivent Ext Heart Assist from Heart, Perc Endo" "Other OR heart procedures" "ACSCARP"
"02134JW" "Bypass 4+ Cor Art from Aorta w Synth Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PA4RZ" "Removal of Ext Heart Assist from Heart, Perc Endo Approach" "Other OR heart procedures" "ACSCARP"
"02134K3" "Bypass 4+ Cor Art from Cor Art w Nonaut Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02PAXMZ" "Removal of Cardiac Lead from Heart, External Approach" "Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator" "ACSCARP"
"02134K8" "Bypass 4+ Cor Art from R Int Mammary w Nonaut Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02Q00ZZ" "Repair Coronary Artery, One Artery, Open Approach" "Other OR heart procedures" "ACSCARP"
"02134K9" "Bypass 4+ Cor Art from L Int Mammary w Nonaut Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02Q03ZZ" "Repair Coronary Artery, One Artery, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"02134KC" "Bypass 4+ Cor Art from Thor Art w Nonaut Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02Q04ZZ" "Repair Coronary Artery, One Artery, Perc Endo Approach" "Other OR heart procedures" "ACSCARP"
"02134KF" "Bypass 4+ Cor Art from Abd Art w Nonaut Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02Q10ZZ" "Repair Coronary Artery, Two Arteries, Open Approach" "Other OR heart procedures" "ACSCARP"
"02134KW" "Bypass 4+ Cor Art from Aorta w Nonaut Sub, Perc Endo" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02Q13ZZ" "Repair Coronary Artery, Two Arteries, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"02134Z3" "Bypass 4+ Cor Art from Cor Art, Perc Endo Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02Q14ZZ" "Repair Coronary Artery, Two Arteries, Perc Endo Approach" "Other OR heart procedures" "ACSCARP"
"02134Z8" "Bypass 4+ Cor Art from R Int Mammary, Perc Endo Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02Q20ZZ" "Repair Coronary Artery, Three Arteries, Open Approach" "Other OR heart procedures" "ACSCARP"
"02134Z9" "Bypass 4+ Cor Art from L Int Mammary, Perc Endo Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02Q23ZZ" "Repair Coronary Artery, Three Arteries, Perc Approach" "Other OR heart procedures" "ACSCARP"
"02134ZC" "Bypass 4+ Cor Art from Thor Art, Perc Endo Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02Q24ZZ" "Repair Coronary Artery, Three Arteries, Perc Endo Approach" "Other OR heart procedures" "ACSCARP"
"02134ZF" "Bypass 4+ Cor Art from Abd Art, Perc Endo Approach" "Coronary artery bypass graft (CABG)" "ACSCARP"
"02Q30ZZ" "Repair Coronary Artery, Four or More Arteries, Open Approach" "Other OR heart procedures" "ACSCARP"
"021608P" "Bypass R Atrium to Pulm Trunk with Zooplastic, Open Approach" "Other OR heart procedures" "ACSCARP"
"02Q33ZZ" "Repair Coronary Artery, Four or More Arteries, Perc Approach" "Other OR heart procedures" "ACSCARP"
"021608Q" "Bypass R Atrium to R Pulm Art with Zooplastic, Open Approach" "Other OR heart procedures" "ACSCARP"
"02Q34ZZ" "Repair 4+ Cor Art, Perc Endo Approach" "Other OR heart procedures" "ACSCARP"
"021608R" "Bypass R Atrium to L Pulm Art with Zooplastic, Open Approach" "Other OR heart procedures" "ACSCARP"
"02Q40ZZ" "Repair Coronary Vein, Open Approach" "Other OR heart procedures" "ACSCARP"
"021609P" "Bypass R Atrium to Pulm Trunk with Autol Vn, Open Approach" "Other OR heart procedures" "ACSCARP"
"02Q43ZZ" "Repair Coronary Vein, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"021609Q" "Bypass R Atrium to R Pulm Art with Autol Vn, Open Approach" "Other OR heart procedures" "ACSCARP"
"02Q44ZZ" "Repair Coronary Vein, Percutaneous Endoscopic Approach" "Other OR heart procedures" "ACSCARP"
"021609R" "Bypass R Atrium to L Pulm Art with Autol Vn, Open Approach" "Other OR heart procedures" "ACSCARP"
"02Q50ZZ" "Repair Atrial Septum, Open Approach" "Other OR heart procedures" "ACSCARP"
"02160AP" "Bypass R Atrium to Pulm Trunk with Autol Art, Open Approach" "Other OR heart procedures" "ACSCARP"
"02Q53ZZ" "Repair Atrial Septum, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"02160AQ" "Bypass R Atrium to R Pulm Art with Autol Art, Open Approach" "Other OR heart procedures" "ACSCARP"
"02Q54ZZ" "Repair Atrial Septum, Percutaneous Endoscopic Approach" "Other OR heart procedures" "ACSCARP"
"02160AR" "Bypass R Atrium to L Pulm Art with Autol Art, Open Approach" "Other OR heart procedures" "ACSCARP"
"02Q70ZZ" "Repair Left Atrium, Open Approach" "Other OR heart procedures" "ACSCARP"
"02160JP" "Bypass R Atrium to Pulm Trunk with Synth Sub, Open Approach" "Other OR heart procedures" "ACSCARP"
"02Q73ZZ" "Repair Left Atrium, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"02160JQ" "Bypass R Atrium to R Pulm Art with Synth Sub, Open Approach" "Other OR heart procedures" "ACSCARP"
"02Q74ZZ" "Repair Left Atrium, Percutaneous Endoscopic Approach" "Other OR heart procedures" "ACSCARP"
"02160JR" "Bypass R Atrium to L Pulm Art with Synth Sub, Open Approach" "Other OR heart procedures" "ACSCARP"
"02Q90ZZ" "Repair Chordae Tendineae, Open Approach" "Other OR heart procedures" "ACSCARP"
"02160KP" "Bypass R Atrium to Pulm Trunk with Nonaut Sub, Open Approach" "Other OR heart procedures" "ACSCARP"
"02Q93ZZ" "Repair Chordae Tendineae, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"02160KQ" "Bypass R Atrium to R Pulm Art with Nonaut Sub, Open Approach" "Other OR heart procedures" "ACSCARP"
"02Q94ZZ" "Repair Chordae Tendineae, Percutaneous Endoscopic Approach" "Other OR heart procedures" "ACSCARP"
"02160KR" "Bypass R Atrium to L Pulm Art with Nonaut Sub, Open Approach" "Other OR heart procedures" "ACSCARP"
"02QA0ZZ" "Repair Heart, Open Approach" "Other OR heart procedures" "ACSCARP"
"02160Z7" "Bypass Right Atrium to Left Atrium, Open Approach" "Other OR heart procedures" "ACSCARP"
"02QA3ZZ" "Repair Heart, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"02160ZP" "Bypass Right Atrium to Pulmonary Trunk, Open Approach" "Other OR heart procedures" "ACSCARP"
"02QA4ZZ" "Repair Heart, Percutaneous Endoscopic Approach" "Other OR heart procedures" "ACSCARP"
"02160ZQ" "Bypass Right Atrium to Right Pulmonary Artery, Open Approach" "Other OR heart procedures" "ACSCARP"
"02QB0ZZ" "Repair Right Heart, Open Approach" "Other OR heart procedures" "ACSCARP"
"02160ZR" "Bypass Right Atrium to Left Pulmonary Artery, Open Approach" "Other OR heart procedures" "ACSCARP"
"02QB3ZZ" "Repair Right Heart, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"02163Z7" "Bypass Right Atrium to Left Atrium, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"02QB4ZZ" "Repair Right Heart, Percutaneous Endoscopic Approach" "Other OR heart procedures" "ACSCARP"
"021648P" "Bypass R Atrium to Pulm Trunk w Zooplastic, Perc Endo" "Other OR heart procedures" "ACSCARP"
"02QC0ZZ" "Repair Left Heart, Open Approach" "Other OR heart procedures" "ACSCARP"
"021648Q" "Bypass R Atrium to R Pulm Art w Zooplastic, Perc Endo" "Other OR heart procedures" "ACSCARP"
"02QC3ZZ" "Repair Left Heart, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"021648R" "Bypass R Atrium to L Pulm Art w Zooplastic, Perc Endo" "Other OR heart procedures" "ACSCARP"
"02QC4ZZ" "Repair Left Heart, Percutaneous Endoscopic Approach" "Other OR heart procedures" "ACSCARP"
"021649P" "Bypass R Atrium to Pulm Trunk w Autol Vn, Perc Endo" "Other OR heart procedures" "ACSCARP"
"02QD0ZZ" "Repair Papillary Muscle, Open Approach" "Other OR heart procedures" "ACSCARP"
"021649Q" "Bypass R Atrium to R Pulm Art w Autol Vn, Perc Endo" "Other OR heart procedures" "ACSCARP"
"02QD3ZZ" "Repair Papillary Muscle, Percutaneous Approach" "Other OR heart procedures" "ACSCARP"
"021649R" "Bypass R Atrium to L Pulm Art w Autol Vn, Perc Endo" "Other OR heart procedures" "ACSCARP"
"02QD4ZZ" "Repair Papillary Muscle, Percutaneous Endoscopic Approach" "Other OR heart procedures" "ACSCARP"
"02164AP" "Bypass R Atrium to Pulm Trunk w Autol Art, Perc Endo" "Other OR heart procedures" "ACSCARP"
"02QF0ZJ" "Repair Aortic Valve created from Trunc Vlv, Open Approach" "Heart valve procedures" "ACSCARP"
